gameId,rowid,trialNum,name,pResp,text,span,normalized_span,referent,flowers,color
mC5GMWYhGw6pyJ9Fh,5834,20,Minu,7,laju tkae the sideway,the sideway,the sideway,10,"10:11, 3:9, 7:8, 11:7, 9:6, 6:1",white
mC5GMWYhGw6pyJ9Fh,5835,20,Minu,7,repi take whatever is second highest!,,,,"10:11, 3:9, 7:8, 11:7, 9:6, 6:1",white
mC5GMWYhGw6pyJ9Fh,5836,20,Laju,10,I'll take the sideways,the sideways,the sideways,10,"10:11, 3:9, 7:8, 11:7, 9:6, 6:1",white
mC5GMWYhGw6pyJ9Fh,5838,20,Repi,3,i'll select vines,vines,vines,3,"10:11, 3:9, 7:8, 11:7, 9:6, 6:1",white
mC5GMWYhGw6pyJ9Fh,5840,20,Minu,7,ok!,,,,"10:11, 3:9, 7:8, 11:7, 9:6, 6:1",white
mC5GMWYhGw6pyJ9Fh,5842,21,Minu,4,2 flowers are pretty high,2 flowers,2 flowers,2,"2:11, 3:9, 4:6, 5:4, 8:3, 11:2",white
mC5GMWYhGw6pyJ9Fh,5843,21,Laju,3,The 2 flowers are almost full,The 2 flowers,The 2 flowers,2,"2:11, 3:9, 4:6, 5:4, 8:3, 11:2",white
mC5GMWYhGw6pyJ9Fh,5844,21,Repi,2,mine are all pretty low,,,,"2:11, 3:9, 4:6, 5:4, 8:3, 11:2",white
mC5GMWYhGw6pyJ9Fh,5845,21,Minu,4,vines are over half,vines,vines,3,"2:11, 3:9, 4:6, 5:4, 8:3, 11:2",white
mC5GMWYhGw6pyJ9Fh,5846,21,Repi,2,the three with yellow are little less than half,the three with yellow,the three with yellow,4,"2:11, 3:9, 4:6, 5:4, 8:3, 11:2",white
mC5GMWYhGw6pyJ9Fh,5847,21,Minu,4,repi take the two flowers and laju take the vines! i think those are the highest,the two flowers,the two flowers,2,"2:11, 3:9, 4:6, 5:4, 8:3, 11:2",white
mC5GMWYhGw6pyJ9Fh,5847,21,Minu,4,repi take the two flowers and laju take the vines! i think those are the highest,the vines,the vines,3,"2:11, 3:9, 4:6, 5:4, 8:3, 11:2",white
mC5GMWYhGw6pyJ9Fh,5848,21,Repi,2,okay,,,,"2:11, 3:9, 4:6, 5:4, 8:3, 11:2",white
mC5GMWYhGw6pyJ9Fh,5849,21,Laju,3,I'll take the vines then,the vines,the vines,3,"2:11, 3:9, 4:6, 5:4, 8:3, 11:2",white
mC5GMWYhGw6pyJ9Fh,5852,21,Minu,4,how are green middle and 3 flowers looking,green middle,green middle,5,"2:11, 3:9, 4:6, 5:4, 8:3, 11:2",white
mC5GMWYhGw6pyJ9Fh,5852,21,Minu,4,how are green middle and 3 flowers looking,3 flowers,3 flowers,4,"2:11, 3:9, 4:6, 5:4, 8:3, 11:2",white
mC5GMWYhGw6pyJ9Fh,5853,21,Repi,2,green middle is low,green middle,green middle,5,"2:11, 3:9, 4:6, 5:4, 8:3, 11:2",white
mC5GMWYhGw6pyJ9Fh,5854,21,Repi,2,yellow middle is a little less than half,yellow middle,yellow middle,4,"2:11, 3:9, 4:6, 5:4, 8:3, 11:2",white
mC5GMWYhGw6pyJ9Fh,5856,22,Minu,2,2 flower is high,2 flower,2 flower,2,"2:10, 6:9, 9:8, 11:6, 7:5, 1:3",white
mC5GMWYhGw6pyJ9Fh,5857,22,Minu,2,6 petals is a little over half,6 petals,6 petals,9,"2:10, 6:9, 9:8, 11:6, 7:5, 1:3",white
mC5GMWYhGw6pyJ9Fh,5858,22,Repi,9,yellow ball is a little over half,yellow ball,yellow ball,6,"2:10, 6:9, 9:8, 11:6, 7:5, 1:3",white
mC5GMWYhGw6pyJ9Fh,5859,22,Minu,2,tubes and red middle are a little below half,tubes,tubes,11,"2:10, 6:9, 9:8, 11:6, 7:5, 1:3",white
mC5GMWYhGw6pyJ9Fh,5859,22,Minu,2,tubes and red middle are a little below half,red middle,red middle,7,"2:10, 6:9, 9:8, 11:6, 7:5, 1:3",white
mC5GMWYhGw6pyJ9Fh,5860,22,Laju,6,"The 2 flowers are almost full, the yellow ball is close behind it",The 2 flowers,The 2 flowers,2,"2:10, 6:9, 9:8, 11:6, 7:5, 1:3",white
mC5GMWYhGw6pyJ9Fh,5860,22,Laju,6,"The 2 flowers are almost full, the yellow ball is close behind it",yellow ball,yellow ball,6,"2:10, 6:9, 9:8, 11:6, 7:5, 1:3",white
mC5GMWYhGw6pyJ9Fh,5861,22,Minu,2,what about purple,purple,purple,1,"2:10, 6:9, 9:8, 11:6, 7:5, 1:3",white
mC5GMWYhGw6pyJ9Fh,5862,22,Repi,9,purple is low,purple,purple,1,"2:10, 6:9, 9:8, 11:6, 7:5, 1:3",white
mC5GMWYhGw6pyJ9Fh,5863,22,Minu,2,"sounds like yellow ball, two flowers, and 6 petals are the highest",yellow ball,yellow ball,6,"2:10, 6:9, 9:8, 11:6, 7:5, 1:3",white
mC5GMWYhGw6pyJ9Fh,5863,22,Minu,2,"sounds like yellow ball, two flowers, and 6 petals are the highest",two flowers,two flowers,2,"2:10, 6:9, 9:8, 11:6, 7:5, 1:3",white
mC5GMWYhGw6pyJ9Fh,5863,22,Minu,2,"sounds like yellow ball, two flowers, and 6 petals are the highest",6 petals,6 petals,9,"2:10, 6:9, 9:8, 11:6, 7:5, 1:3",white
mC5GMWYhGw6pyJ9Fh,5864,22,Minu,2,ill take whatever!,,,,"2:10, 6:9, 9:8, 11:6, 7:5, 1:3",white
mC5GMWYhGw6pyJ9Fh,5865,22,Repi,9,"i'll choose 6 petals, i think it's the lowest of the top three",6 petals,6 petals,9,"2:10, 6:9, 9:8, 11:6, 7:5, 1:3",white
mC5GMWYhGw6pyJ9Fh,5867,22,Laju,6,I'll choose yellow ball,yellow ball,yellow ball,6,"2:10, 6:9, 9:8, 11:6, 7:5, 1:3",white
mC5GMWYhGw6pyJ9Fh,5870,23,Minu,6,last one!,,,,"7:10, 3:9, 6:6, 9:5, 1:3, 4:2",white
mC5GMWYhGw6pyJ9Fh,5871,23,Minu,6,red middle pretty high,red middle,red middle,7,"7:10, 3:9, 6:6, 9:5, 1:3, 4:2",white
mC5GMWYhGw6pyJ9Fh,5872,23,Repi,3,red middle is high,red middle,red middle,7,"7:10, 3:9, 6:6, 9:5, 1:3, 4:2",white
mC5GMWYhGw6pyJ9Fh,5873,23,Laju,7,The vines are more than half,The vines,The vines,3,"7:10, 3:9, 6:6, 9:5, 1:3, 4:2",white
mC5GMWYhGw6pyJ9Fh,5874,23,Repi,3,and vines is over half,vines,vines,3,"7:10, 3:9, 6:6, 9:5, 1:3, 4:2",white
mC5GMWYhGw6pyJ9Fh,5875,23,Minu,6,yellow ball a little less than half,yellow ball,yellow ball,6,"7:10, 3:9, 6:6, 9:5, 1:3, 4:2",white
mC5GMWYhGw6pyJ9Fh,5876,23,Repi,3,purple and the three with yellow are low,purple,purple,1,"7:10, 3:9, 6:6, 9:5, 1:3, 4:2",white
mC5GMWYhGw6pyJ9Fh,5876,23,Repi,3,purple and the three with yellow are low,the three with yellow,the three with yellow,4,"7:10, 3:9, 6:6, 9:5, 1:3, 4:2",white
mC5GMWYhGw6pyJ9Fh,5877,23,Minu,6,ill take yellow ball!,yellow ball,yellow ball,6,"7:10, 3:9, 6:6, 9:5, 1:3, 4:2",white
mC5GMWYhGw6pyJ9Fh,5879,23,Repi,3,i'll take vines,vines,vines,3,"7:10, 3:9, 6:6, 9:5, 1:3, 4:2",white
mC5GMWYhGw6pyJ9Fh,5881,23,Laju,7,I'll take red middle,red middle,red middle,7,"7:10, 3:9, 6:6, 9:5, 1:3, 4:2",white
mC5GMWYhGw6pyJ9Fh,5883,23,Minu,6,gg!,,,,"7:10, 3:9, 6:6, 9:5, 1:3, 4:2",white
PZY4jHbHmRcFDbKFb,1338,0,Laju,5,ill take the bottom left one please,the bottom left one,the bottom left one,5,"5:10, 4:9, 11:7, 2:6, 10:4, 6:2",red
PZY4jHbHmRcFDbKFb,1339,0,Repi,4,which one did you pick?,,,,"5:10, 4:9, 11:7, 2:6, 10:4, 6:2",red
PZY4jHbHmRcFDbKFb,1340,0,Minu,11,any preferences for which to choose?,,,,"5:10, 4:9, 11:7, 2:6, 10:4, 6:2",red
PZY4jHbHmRcFDbKFb,1341,0,Laju,5,bottom left,bottom left,bottom left,5,"5:10, 4:9, 11:7, 2:6, 10:4, 6:2",red
PZY4jHbHmRcFDbKFb,1342,0,Minu,11,I'd like the top middle,the top middle,the top middle,11,"5:10, 4:9, 11:7, 2:6, 10:4, 6:2",red
PZY4jHbHmRcFDbKFb,1343,0,Repi,4,you have to describe the flower,,,,"5:10, 4:9, 11:7, 2:6, 10:4, 6:2",red
PZY4jHbHmRcFDbKFb,1344,0,Minu,11,Red with yellow middle,Red with yellow middle,Red with yellow middle,11,"5:10, 4:9, 11:7, 2:6, 10:4, 6:2",red
PZY4jHbHmRcFDbKFb,1345,0,Repi,4,theyre in different positions,,,,"5:10, 4:9, 11:7, 2:6, 10:4, 6:2",red
PZY4jHbHmRcFDbKFb,1346,0,Minu,11,"of course, sorry!",,,,"5:10, 4:9, 11:7, 2:6, 10:4, 6:2",red
PZY4jHbHmRcFDbKFb,1347,0,Laju,5,big 4 pronged with white middle,big 4 pronged with white middle,big 4 pronged with white middle,5,"5:10, 4:9, 11:7, 2:6, 10:4, 6:2",red
PZY4jHbHmRcFDbKFb,1349,0,Repi,4,okay!,,,,"5:10, 4:9, 11:7, 2:6, 10:4, 6:2",red
PZY4jHbHmRcFDbKFb,1350,0,Repi,4,I picked an all red one,an all red one,an all red one,4,"5:10, 4:9, 11:7, 2:6, 10:4, 6:2",red
PZY4jHbHmRcFDbKFb,1351,0,Minu,11,round red one with yellowish centre,round red one with yellowish centre,round red one with yellowish centre,11,"5:10, 4:9, 11:7, 2:6, 10:4, 6:2",red
PZY4jHbHmRcFDbKFb,1353,1,Minu,8,three red ones with black centre,three red ones with black centre,three red ones with black centre,8,"3:10, 8:8, 10:5, 12:4, 6:3, 4:1",red
PZY4jHbHmRcFDbKFb,1354,1,Minu,8,please!,,,,"3:10, 8:8, 10:5, 12:4, 6:3, 4:1",red
PZY4jHbHmRcFDbKFb,1355,1,Repi,3,The oval one is bbest for me!,The oval one,The oval one,3,"3:10, 8:8, 10:5, 12:4, 6:3, 4:1",red
PZY4jHbHmRcFDbKFb,1356,1,Laju,12,can i have pink wuth yellow edges,pink wuth yellow edges,pink with yellow edges,12,"3:10, 8:8, 10:5, 12:4, 6:3, 4:1",red
PZY4jHbHmRcFDbKFb,1360,2,Laju,12,the one with 3 flowers please,the one with 3 flowers,the one with 3 flowers,12,"12:12, 3:8, 10:7, 1:4, 11:2, 4:1",red
PZY4jHbHmRcFDbKFb,1361,2,Repi,3,Okay,,,,"12:12, 3:8, 10:7, 1:4, 11:2, 4:1",red
PZY4jHbHmRcFDbKFb,1362,2,Laju,12,yellow edges,yellow edges,yellow edges,12,"12:12, 3:8, 10:7, 1:4, 11:2, 4:1",red
PZY4jHbHmRcFDbKFb,1364,2,Repi,3,Ill take the oval one again,the oval one,the oval one,3,"12:12, 3:8, 10:7, 1:4, 11:2, 4:1",red
PZY4jHbHmRcFDbKFb,1366,2,Laju,12,ok,,,,"12:12, 3:8, 10:7, 1:4, 11:2, 4:1",red
PZY4jHbHmRcFDbKFb,1367,2,Minu,11,ok - I'll take the red one with yellowish middle (not edging),the red one with yellowish middle (not edging),the red one with yellowish middle (not edging),11,"12:12, 3:8, 10:7, 1:4, 11:2, 4:1",red
PZY4jHbHmRcFDbKFb,1369,3,Repi,11,The two red with the yellow middle for me,The two red with the yellow middle,The two red with the yellow middle,11,"11:12, 4:9, 12:6, 3:5, 1:3, 7:1",red
PZY4jHbHmRcFDbKFb,1370,3,Minu,4,I'd like the red with yellow edge,the red with yellow edge,the red with yellow edge,12,"11:12, 4:9, 12:6, 3:5, 1:3, 7:1",red
PZY4jHbHmRcFDbKFb,1371,3,Laju,12,same as last time three with yellow edges,same as last time three with yellow edges,same as last time three with yellow edges,12,"11:12, 4:9, 12:6, 3:5, 1:3, 7:1",red
PZY4jHbHmRcFDbKFb,1372,3,Minu,4,"ah, ok, all red one for me then",all red one for me,all red one for me,4,"11:12, 4:9, 12:6, 3:5, 1:3, 7:1",red
PZY4jHbHmRcFDbKFb,1375,3,Laju,12,ol,,,,"11:12, 4:9, 12:6, 3:5, 1:3, 7:1",red
PZY4jHbHmRcFDbKFb,1377,4,Laju,5,pink with white middle please,pink with white middle,pink with white middle,5,"2:12, 5:8, 9:7, 8:4, 11:3, 4:2",red
PZY4jHbHmRcFDbKFb,1378,4,Repi,2,the poinsettia one for me,the poinsettia,the poinsettia,2,"2:12, 5:8, 9:7, 8:4, 11:3, 4:2",red
PZY4jHbHmRcFDbKFb,1379,4,Laju,5,whats that,,,,"2:12, 5:8, 9:7, 8:4, 11:3, 4:2",red
PZY4jHbHmRcFDbKFb,1380,4,Minu,9,red with yellow stem bases for me,red with yellow stem bases,red with yellow stem bases,9,"2:12, 5:8, 9:7, 8:4, 11:3, 4:2",red
PZY4jHbHmRcFDbKFb,1381,4,Repi,2,it looks like red leaves instead of petals,it looks like red leaves instead of petals,it looks like red leaves instead of petals,2,"2:12, 5:8, 9:7, 8:4, 11:3, 4:2",red
PZY4jHbHmRcFDbKFb,1384,4,Laju,5,ok,,,,"2:12, 5:8, 9:7, 8:4, 11:3, 4:2",red
PZY4jHbHmRcFDbKFb,1385,4,Minu,9,Is that the one with yellow base and then red?,the one with yellow base and then red,the one with yellow base and then red,9,"2:12, 5:8, 9:7, 8:4, 11:3, 4:2",red
PZY4jHbHmRcFDbKFb,1386,4,Repi,2,no its different,,,,"2:12, 5:8, 9:7, 8:4, 11:3, 4:2",red
PZY4jHbHmRcFDbKFb,1387,4,Minu,9,"ok, thanks",,,,"2:12, 5:8, 9:7, 8:4, 11:3, 4:2",red
PZY4jHbHmRcFDbKFb,1390,5,Repi,5,which one did you pick?,,,,"10:12, 4:8, 1:6, 5:5, 8:3, 6:2",red
PZY4jHbHmRcFDbKFb,1391,5,Minu,4,Which one have you chosen Laju?,,,,"10:12, 4:8, 1:6, 5:5, 8:3, 6:2",red
PZY4jHbHmRcFDbKFb,1392,5,Laju,10,pink wuth lots of green lead and three little pink ones,pink wuth lots of green lead and three little pink ones,pink with lots of green lead and three little pink ones,10,"10:12, 4:8, 1:6, 5:5, 8:3, 6:2",red
PZY4jHbHmRcFDbKFb,1393,5,Minu,4,"Ok, I'll take the all red round one",all red round one,all red round one,4,"10:12, 4:8, 1:6, 5:5, 8:3, 6:2",red
PZY4jHbHmRcFDbKFb,1395,5,Laju,10,ok,,,,"10:12, 4:8, 1:6, 5:5, 8:3, 6:2",red
PZY4jHbHmRcFDbKFb,1397,6,Laju,2,pointed pink with little yellow centre,pointed pink with little yellow centre,pointed pink with little yellow centre,2,"11:11, 2:8, 12:7, 6:6, 10:4, 5:1",red
PZY4jHbHmRcFDbKFb,1399,6,Minu,2,"I'll go for the poinsettia this time, the red leaves","the poinsettia this time, the red leaves","the poinsettia this time, the red leaves",2,"11:11, 2:8, 12:7, 6:6, 10:4, 5:1",red
PZY4jHbHmRcFDbKFb,1401,6,Laju,2,ok,,,,"11:11, 2:8, 12:7, 6:6, 10:4, 5:1",red
PZY4jHbHmRcFDbKFb,1402,6,Laju,2,repi?,,,,"11:11, 2:8, 12:7, 6:6, 10:4, 5:1",red
PZY4jHbHmRcFDbKFb,1403,6,Minu,2,"Repi, which would you like?",,,,"11:11, 2:8, 12:7, 6:6, 10:4, 5:1",red
PZY4jHbHmRcFDbKFb,1404,6,Laju,2,repi???,,,,"11:11, 2:8, 12:7, 6:6, 10:4, 5:1",red
PZY4jHbHmRcFDbKFb,1406,7,Repi,11,two pink with yellow middle,two pink with yellow middle,two pink with yellow middle,11,"3:12, 11:8, 12:7, 9:3, 5:2, 6:1",red
PZY4jHbHmRcFDbKFb,1407,7,Laju,12,the one with three pink with yellow edges,the one with three pink with yellow edges,the one with three pink with yellow edges,12,"3:12, 11:8, 12:7, 9:3, 5:2, 6:1",red
PZY4jHbHmRcFDbKFb,1408,7,Minu,9,Red with yellow edges,Red with yellow edges,Red with yellow edges,12,"3:12, 11:8, 12:7, 9:3, 5:2, 6:1",red
PZY4jHbHmRcFDbKFb,1410,7,Minu,9,OOp! I'll pick another,,,,"3:12, 11:8, 12:7, 9:3, 5:2, 6:1",red
PZY4jHbHmRcFDbKFb,1411,7,Laju,12,ok,,,,"3:12, 11:8, 12:7, 9:3, 5:2, 6:1",red
PZY4jHbHmRcFDbKFb,1414,8,Minu,8,three red with black middle,three red with black middle,three red with black middle,8,"6:11, 8:8, 12:7, 2:6, 5:5, 7:3",red
PZY4jHbHmRcFDbKFb,1415,8,Laju,12,three pink with blacl centre,three pink with blacl centre,three pink with black centre,8,"6:11, 8:8, 12:7, 2:6, 5:5, 7:3",red
PZY4jHbHmRcFDbKFb,1418,8,Laju,12,ok three pink with yellow edge,three pink with yellow edge,three pink with yellow edge,12,"6:11, 8:8, 12:7, 2:6, 5:5, 7:3",red
PZY4jHbHmRcFDbKFb,1419,8,Repi,6,I think you guys picked teh same one again,,,,"6:11, 8:8, 12:7, 2:6, 5:5, 7:3",red
PZY4jHbHmRcFDbKFb,1421,9,Repi,8,three red with black middle,three red with black middle,three red with black middle,8,"8:12, 3:9, 7:7, 10:6, 5:4, 12:2",red
PZY4jHbHmRcFDbKFb,1422,9,Laju,12,pink with yellow edges,pink with yellow edges,pink with yellow edges,12,"8:12, 3:9, 7:7, 10:6, 5:4, 12:2",red
PZY4jHbHmRcFDbKFb,1425,9,Minu,5,red with white middle,red with white middle,red with white middle,5,"8:12, 3:9, 7:7, 10:6, 5:4, 12:2",red
PZY4jHbHmRcFDbKFb,1427,10,Laju,5,pink with white middle,pink with white middle,pink with white middle,5,"6:12, 4:9, 8:8, 1:7, 11:6, 5:3",red
PZY4jHbHmRcFDbKFb,1428,10,Repi,4,single all red flower,single all red flower,single all red flower,4,"6:12, 4:9, 8:8, 1:7, 11:6, 5:3",red
PZY4jHbHmRcFDbKFb,1430,10,Minu,11,round red with yellowish centre,round red with yellowish centre,round red with yellowish centre,11,"6:12, 4:9, 8:8, 1:7, 11:6, 5:3",red
PZY4jHbHmRcFDbKFb,1432,10,Repi,4,Minu did you pick the picture with only one flower or with two?, the picture with only one flower , the picture with only one flower ,4,"6:12, 4:9, 8:8, 1:7, 11:6, 5:3",red
PZY4jHbHmRcFDbKFb,1432,10,Repi,4,Minu did you pick the picture with only one flower or with two?,with two,with two,11,"6:12, 4:9, 8:8, 1:7, 11:6, 5:3",red
PZY4jHbHmRcFDbKFb,1433,10,Laju,5,minu?,,,,"6:12, 4:9, 8:8, 1:7, 11:6, 5:3",red
PZY4jHbHmRcFDbKFb,1434,10,Minu,11,"sorry, two - one face on, one side on","two - one face on, one side on","two - one face on, one side on",11,"6:12, 4:9, 8:8, 1:7, 11:6, 5:3",red
PZY4jHbHmRcFDbKFb,1435,10,Repi,4,okay!,,,,"6:12, 4:9, 8:8, 1:7, 11:6, 5:3",red
PZY4jHbHmRcFDbKFb,1437,11,Laju,7,red with 5 flowes on,red with 5 flowes,red with 5 flowers,7,"6:12, 12:8, 9:7, 7:6, 4:5, 10:3",red
PZY4jHbHmRcFDbKFb,1439,11,Minu,4,"all red, round with green leaves","all red, round with green leaves","all red, round with green leaves",4,"6:12, 12:8, 9:7, 7:6, 4:5, 10:3",red
PZY4jHbHmRcFDbKFb,1440,11,Repi,6,okay,,,,"6:12, 12:8, 9:7, 7:6, 4:5, 10:3",red
PZY4jHbHmRcFDbKFb,1444,12,Repi,5,red with white middle,red with white middle,red with white middle,5,"5:12, 11:8, 1:7, 10:5, 2:2, 9:1",red
PZY4jHbHmRcFDbKFb,1445,12,Laju,9,yellow and green stalks on bottom,yellow and green stalks on bottom,yellow and green stalks on bottom,9,"5:12, 11:8, 1:7, 10:5, 2:2, 9:1",red
PZY4jHbHmRcFDbKFb,1449,13,Laju,7,5 red flowers,5 red flowers,5 red flowers,7,"6:10, 9:7, 7:5, 3:4, 11:3, 5:1",red
PZY4jHbHmRcFDbKFb,1450,13,Minu,9,"red and yellow, a bit spikey","red and yellow, a bit spikey","red and yellow, a bit spikey",9,"6:10, 9:7, 7:5, 3:4, 11:3, 5:1",red
PZY4jHbHmRcFDbKFb,1452,13,Repi,6,okay,,,,"6:10, 9:7, 7:5, 3:4, 11:3, 5:1",red
PZY4jHbHmRcFDbKFb,1455,14,Repi,4,single round red,single round red,single round red,4,"3:10, 4:8, 10:6, 12:4, 6:3, 1:1",red
PZY4jHbHmRcFDbKFb,1456,14,Laju,12,yellow edges,yellow edges,yellow edges,12,"3:10, 4:8, 10:6, 12:4, 6:3, 1:1",red
PZY4jHbHmRcFDbKFb,1458,14,Minu,6,red and black,red and black,red and black,6,"3:10, 4:8, 10:6, 12:4, 6:3, 1:1",red
PZY4jHbHmRcFDbKFb,1461,15,Laju,12,yellow edges,yellow edges,yellow edges,12,"10:10, 5:7, 8:5, 2:4, 9:3, 12:2",red
PZY4jHbHmRcFDbKFb,1462,15,Repi,10,red with a lot of green leaves around,red with a lot of green leaves around,red with a lot of green leaves around,10,"10:10, 5:7, 8:5, 2:4, 9:3, 12:2",red
PZY4jHbHmRcFDbKFb,1463,15,Laju,12,ok,,,,"10:10, 5:7, 8:5, 2:4, 9:3, 12:2",red
PZY4jHbHmRcFDbKFb,1464,15,Minu,2,red with black background,red with black background,red with black background,2,"10:10, 5:7, 8:5, 2:4, 9:3, 12:2",red
PZY4jHbHmRcFDbKFb,1468,16,Laju,5,white middle,white middle,white middle,5,"6:11, 12:9, 5:8, 10:6, 7:3, 8:1",red
PZY4jHbHmRcFDbKFb,1469,16,Repi,6,red with black background,red with black background,red with black background,6,"6:11, 12:9, 5:8, 10:6, 7:3, 8:1",red
PZY4jHbHmRcFDbKFb,1471,16,Laju,5,ok,,,,"6:11, 12:9, 5:8, 10:6, 7:3, 8:1",red
PZY4jHbHmRcFDbKFb,1474,17,Repi,2,red with black background,red with black background,red with black background,2,"11:10, 2:9, 10:7, 7:4, 3:3, 5:1",red
PZY4jHbHmRcFDbKFb,1475,17,Laju,10,3 flowers lots green,3 flowers lots green,3 flowers lots green,10,"11:10, 2:9, 10:7, 7:4, 3:3, 5:1",red
PZY4jHbHmRcFDbKFb,1476,17,Minu,3,"red, yellow stalk","red, yellow stalk","red, yellow stalk",3,"11:10, 2:9, 10:7, 7:4, 3:3, 5:1",red
PZY4jHbHmRcFDbKFb,1480,18,Laju,10,flowers lots green,flowers lots green,flowers lots green,10,"10:11, 9:8, 2:6, 12:5, 5:3, 11:1",red
PZY4jHbHmRcFDbKFb,1481,18,Minu,12,"red, yellow edges","red, yellow edges","red, yellow edges",12,"10:11, 9:8, 2:6, 12:5, 5:3, 11:1",red
PZY4jHbHmRcFDbKFb,1483,18,Laju,10,ok,,,,"10:11, 9:8, 2:6, 12:5, 5:3, 11:1",red
PZY4jHbHmRcFDbKFb,1486,19,Repi,12,yellow edges,yellow edges,yellow edges,12,"12:12, 10:8, 2:7, 7:4, 6:2, 8:1",red
PZY4jHbHmRcFDbKFb,1487,19,Laju,12,grteen leaves lots,grteen leaves lots,green leaves lots,10,"12:12, 10:8, 2:7, 7:4, 6:2, 8:1",red
PZY4jHbHmRcFDbKFb,1489,19,Minu,7,five reds,five reds,five reds,7,"12:12, 10:8, 2:7, 7:4, 6:2, 8:1",red
PZY4jHbHmRcFDbKFb,1491,20,Laju,8,3 red black middle,3 red black middle,3 red black middle,8,"3:11, 8:9, 6:7, 9:4, 5:3, 7:2",red
PZY4jHbHmRcFDbKFb,1493,20,Minu,3,"red, yellow stalk","red, yellow stalk","red, yellow stalk",3,"3:11, 8:9, 6:7, 9:4, 5:3, 7:2",red
PZY4jHbHmRcFDbKFb,1495,20,Repi,9,weird one with yellow bottom,weird one with yellow bottom,weird one with yellow bottom,9,"3:11, 8:9, 6:7, 9:4, 5:3, 7:2",red
PZY4jHbHmRcFDbKFb,1497,21,Laju,12,yellow edge,yellow edge,yellow edge,12,"12:12, 5:9, 8:7, 10:6, 3:3, 1:1",red
PZY4jHbHmRcFDbKFb,1498,21,Repi,5,white middle,white middle,white middle,5,"12:12, 5:9, 8:7, 10:6, 3:3, 1:1",red
PZY4jHbHmRcFDbKFb,1501,21,Minu,8,"3 red, black middle","3 red, black middle","3 red, black middle",8,"12:12, 5:9, 8:7, 10:6, 3:3, 1:1",red
PZY4jHbHmRcFDbKFb,1503,22,Repi,7,five red,five red,five red,7,"7:12, 8:9, 11:7, 5:6, 1:2, 10:1",red
PZY4jHbHmRcFDbKFb,1504,22,Laju,11,2 pink yellow middle,2 pink yellow middle,2 pink yellow middle,11,"7:12, 8:9, 11:7, 5:6, 1:2, 10:1",red
PZY4jHbHmRcFDbKFb,1507,22,Minu,8,"3 red, black middle","3 red, black middle","3 red, black middle",8,"7:12, 8:9, 11:7, 5:6, 1:2, 10:1",red
PZY4jHbHmRcFDbKFb,1509,23,Repi,7,five red,five red,five red,7,"7:11, 9:9, 4:7, 6:6, 1:4, 3:1",red
PZY4jHbHmRcFDbKFb,1511,23,Laju,9,yellow leaves weird shape,yellow leaves weird shape,yellow leaves weird shape,9,"7:11, 9:9, 4:7, 6:6, 1:4, 3:1",red
PZY4jHbHmRcFDbKFb,1512,23,Minu,6,"red, black background","red, black background","red, black background",6,"7:11, 9:9, 4:7, 6:6, 1:4, 3:1",red
qHE49yN9TGZFDaP6F,2394,2,Laju,3,The best one for me is the yellow flower with the brown centre,the yellow flower with the brown centre,the yellow flower with the brown centre,3,"6:11, 4:8, 3:7, 5:5, 1:4, 12:1",yellow
qHE49yN9TGZFDaP6F,2404,5,Laju,3,The best one for me is the yellow and brown flower,the yellow and brown flower,the yellow and brown flower,3,"3:11, 9:9, 1:8, 11:7, 2:3, 8:2",yellow
qHE49yN9TGZFDaP6F,2411,7,Laju,1,I will go for the rose as it is highest for me,the rose,the rose,1,"1:12, 7:9, 5:6, 3:4, 12:3, 8:2",yellow
qHE49yN9TGZFDaP6F,2421,10,Laju,2,The highest one for me is the one with the red centre,the one with the red centre,the one with the red centre,2,"2:10, 11:8, 9:7, 3:6, 1:5, 7:3",yellow
qHE49yN9TGZFDaP6F,2428,12,Laju,5,Shouldn't we try and communicate before we select a flower?,,,,"7:10, 5:7, 12:5, 11:4, 9:3, 10:2",yellow
qHE49yN9TGZFDaP6F,2440,16,Laju,2,Repi which one will you go for?,,,,"6:10, 7:9, 2:8, 1:7, 10:6, 12:2",yellow
qHE49yN9TGZFDaP6F,2441,16,Repi,6,lot of yellow right?,lot of yellow,lot of yellow,6,"6:10, 7:9, 2:8, 1:7, 10:6, 12:2",yellow
qHE49yN9TGZFDaP6F,2444,17,Laju,10,Which is best for you guys?,,,,"2:11, 10:8, 3:7, 12:6, 8:3, 9:2",yellow
qHE49yN9TGZFDaP6F,2446,17,Repi,3,are you all going random each time?,,,,"2:11, 10:8, 3:7, 12:6, 8:3, 9:2",yellow
qHE49yN9TGZFDaP6F,2447,17,Laju,10,I have been going for the highest or second highest score each time,,,,"2:11, 10:8, 3:7, 12:6, 8:3, 9:2",yellow
qHE49yN9TGZFDaP6F,2448,17,Laju,10,Which one will you go for Repi?,,,,"2:11, 10:8, 3:7, 12:6, 8:3, 9:2",yellow
qHE49yN9TGZFDaP6F,2449,17,Laju,10,The best for me is the dandelion,the dandelion,the dandelion,10,"2:11, 10:8, 3:7, 12:6, 8:3, 9:2",yellow
qHE49yN9TGZFDaP6F,2450,17,Repi,3,"ive been going for ones with the bars above them, mxing it up each time",,,,"2:11, 10:8, 3:7, 12:6, 8:3, 9:2",yellow
