rowid	trialNum	name	pResp	text	span	referent	flowers	color
5297	1	Minu	12	individual flower on its onwn 5 leaves yellow dot			3:11, 11:9, 4:8, 2:5, 7:3, 12:1	purple
5298	1	Repi	3	with lots of strings			3:11, 11:9, 4:8, 2:5, 7:3, 12:1	purple
5302	2	Laju	9	the single flower with bits of red is best			9:10, 2:8, 7:6, 12:4, 6:3, 3:1	purple
5303	2	Minu	6	the two flowers spread apart			9:10, 2:8, 7:6, 12:4, 6:3, 3:1	purple
5307	3	Laju	2	the tall flower with bells is best			10:12, 2:9, 11:6, 3:4, 12:3, 4:1	purple
5308	3	Repi	11	the bells is best for me			10:12, 2:9, 11:6, 3:4, 12:3, 4:1	purple
5309	3	Minu	4	whispy ball			10:12, 2:9, 11:6, 3:4, 12:3, 4:1	purple
5311	3	Repi	11	ah I can pick second best Laju			10:12, 2:9, 11:6, 3:4, 12:3, 4:1	purple
5314	4	Minu	4	whispy ball again			4:10, 2:7, 5:5, 11:4, 3:3, 8:1	purple
5315	4	Laju	5	one large flower is best for me			4:10, 2:7, 5:5, 11:4, 3:3, 8:1	purple
5317	4	Repi	2	two flowers is best for me			4:10, 2:7, 5:5, 11:4, 3:3, 8:1	purple
5320	5	Laju	1	the one that looks like just petals is best for me			1:11, 5:7, 3:6, 9:3, 2:2, 4:1	purple
5321	5	Laju	1	like the close up			1:11, 5:7, 3:6, 9:3, 2:2, 4:1	purple
5322	5	Minu	5	3 flowers for me			1:11, 5:7, 3:6, 9:3, 2:2, 4:1	purple
5324	5	Repi	9	I will pick the best for me that isn't those ones			1:11, 5:7, 3:6, 9:3, 2:2, 4:1	purple
5327	6	Repi	4	whispy ball for me!			3:11, 4:8, 2:5, 1:4, 10:2, 12:1	purple
5328	6	Minu	3	fuzzy flower thats distanced			3:11, 4:8, 2:5, 1:4, 10:2, 12:1	purple
5330	6	Laju	1	the single flower with the prongs			3:11, 4:8, 2:5, 1:4, 10:2, 12:1	purple
5333	7	Minu	7	close up of one flower			7:11, 11:9, 6:8, 2:6, 12:3, 4:2	purple
5335	7	Laju	2	singlewispy or not?			7:11, 11:9, 6:8, 2:6, 12:3, 4:2	purple
5336	7	Minu	7	not			7:11, 11:9, 6:8, 2:6, 12:3, 4:2	purple
5337	7	Laju	2	two flowers is good then for me			7:11, 11:9, 6:8, 2:6, 12:3, 4:2	purple
5338	7	Laju	2	the ones close to eachother			7:11, 11:9, 6:8, 2:6, 12:3, 4:2	purple
5339	7	Repi	11	the flower with yellow circles in the middle is good for me			7:11, 11:9, 6:8, 2:6, 12:3, 4:2	purple
5341	7	Repi	11	theres a bunch kind of close up			7:11, 11:9, 6:8, 2:6, 12:3, 4:2	purple
5343	8	Laju	4	wispy is good for me			9:11, 4:9, 1:6, 12:5, 3:4, 8:1	purple
5344	8	Minu	1	close up for me			9:11, 4:9, 1:6, 12:5, 3:4, 8:1	purple
5346	8	Repi	9	single flower that's mostly petals is good for me			9:11, 4:9, 1:6, 12:5, 3:4, 8:1	purple
5347	8	Laju	4	what close up			9:11, 4:9, 1:6, 12:5, 3:4, 8:1	purple
5348	8	Minu	1	the petal close up one			9:11, 4:9, 1:6, 12:5, 3:4, 8:1	purple
5352	9	Minu	12	single with yellow dot			12:12, 9:5, 7:4, 3:3, 4:2, 10:1	purple
5353	9	Laju	9	single flower with red			12:12, 9:5, 7:4, 3:3, 4:2, 10:1	purple
5354	9	Repi	7	I can pick the circle flower that isn't the wispy one			12:12, 9:5, 7:4, 3:3, 4:2, 10:1	purple
5356	9	Minu	12	sorted			12:12, 9:5, 7:4, 3:3, 4:2, 10:1	purple
5359	10	Minu	4	wisp ball			4:12, 1:9, 6:8, 2:6, 12:3, 9:2	purple
5360	10	Laju	1	close petals			4:12, 1:9, 6:8, 2:6, 12:3, 9:2	purple
5364	11	Minu	3	far away wisp flower			3:10, 4:8, 9:6, 2:5, 10:4, 6:3	purple
5365	11	Repi	4	wispy ball is best for me!			3:10, 4:8, 9:6, 2:5, 10:4, 6:3	purple
5369	12	Minu	3	same again			3:10, 1:8, 2:7, 4:5, 7:3, 9:1	purple
5370	12	Laju	2	two flowers			3:10, 1:8, 2:7, 4:5, 7:3, 9:1	purple
5371	12	Minu	3	fat away wisp one			3:10, 1:8, 2:7, 4:5, 7:3, 9:1	purple
5375	13	Laju	5	3 flowers			5:10, 10:7, 7:6, 2:5, 12:4, 6:3	purple
5376	13	Minu	10	bells one			5:10, 10:7, 7:6, 2:5, 12:4, 6:3	purple
5380	14	Minu	10	bells ome again			8:12, 10:8, 4:7, 11:5, 12:2, 6:1	purple
5381	14	Laju	8	4 flowers			8:12, 10:8, 4:7, 11:5, 12:2, 6:1	purple
5384	15	Laju	10	bells			10:12, 8:9, 11:8, 6:7, 4:6, 12:2	purple
5385	15	Repi	8	four flowers			10:12, 8:9, 11:8, 6:7, 4:6, 12:2	purple
5386	15	Minu	4	whisp			10:12, 8:9, 11:8, 6:7, 4:6, 12:2	purple
5391	16	Repi	10	same again			8:10, 1:9, 10:8, 11:5, 3:2, 2:1	purple
5392	16	Laju	8	4			8:10, 1:9, 10:8, 11:5, 3:2, 2:1	purple
5393	16	Minu	1	close up			8:10, 1:9, 10:8, 11:5, 3:2, 2:1	purple
5394	16	Repi	10	ooo nvm I will pick bells then			8:10, 1:9, 10:8, 11:5, 3:2, 2:1	purple
5397	17	Laju	6	two			9:11, 3:9, 6:8, 8:4, 4:3, 2:1	purple
5398	17	Minu	9	single whisp			9:11, 3:9, 6:8, 8:4, 4:3, 2:1	purple
5400	17	Laju	6	far apart			9:11, 3:9, 6:8, 8:4, 4:3, 2:1	purple
5401	17	Repi	9	petals with red			9:11, 3:9, 6:8, 8:4, 4:3, 2:1	purple
5404	18	Laju	3	far away wisp			3:10, 10:8, 11:5, 2:4, 5:2, 8:1	purple
5405	18	Minu	10	far away wisp			3:10, 10:8, 11:5, 2:4, 5:2, 8:1	purple
5406	18	Repi	10	bells!			3:10, 10:8, 11:5, 2:4, 5:2, 8:1	purple
5409	18	Laju	3	i can do yellow dots then			3:10, 10:8, 11:5, 2:4, 5:2, 8:1	purple
5410	18	Minu	10	nvm 3			3:10, 10:8, 11:5, 2:4, 5:2, 8:1	purple
5411	18	Laju	3	you did the 3 not the wisp?			3:10, 10:8, 11:5, 2:4, 5:2, 8:1	purple
5414	19	Laju	5	3			5:10, 3:8, 7:7, 1:5, 9:2, 12:1	purple
5415	19	Minu	7	big fowrr			5:10, 3:8, 7:7, 1:5, 9:2, 12:1	purple
5416	19	Repi	3	far away wisp			5:10, 3:8, 7:7, 1:5, 9:2, 12:1	purple
5420	20	Laju	3	far away wisp			3:11, 2:9, 1:8, 12:6, 5:5, 6:3	purple
5421	20	Minu	2	2 close up			3:11, 2:9, 1:8, 12:6, 5:5, 6:3	purple
5424	21	Laju	12	3			5:11, 12:8, 9:6, 11:5, 10:4, 4:3	purple
5425	21	Minu	5	3 flower			5:11, 12:8, 9:6, 11:5, 10:4, 4:3	purple
5426	21	Laju	12	okay close with yellow			5:11, 12:8, 9:6, 11:5, 10:4, 4:3	purple
5427	21	Laju	12	single			5:11, 12:8, 9:6, 11:5, 10:4, 4:3	purple
5429	21	Repi	9	which close with yellow			5:11, 12:8, 9:6, 11:5, 10:4, 4:3	purple
5430	21	Repi	9	the petal one?			5:11, 12:8, 9:6, 11:5, 10:4, 4:3	purple
5431	21	Laju	12	the sinlge onw			5:11, 12:8, 9:6, 11:5, 10:4, 4:3	purple
5432	21	Laju	12	not the multiple			5:11, 12:8, 9:6, 11:5, 10:4, 4:3	purple
5435	22	Laju	5	3			5:10, 9:7, 4:6, 8:5, 1:4, 11:1	purple
5436	22	Minu	4	whisp			5:10, 9:7, 4:6, 8:5, 1:4, 11:1	purple
5440	23	Laju	2	2 close together			2:11, 10:8, 4:6, 5:5, 1:2, 11:1	purple
5441	23	Repi	4	wispy ball			2:11, 10:8, 4:6, 5:5, 1:2, 11:1	purple
5443	23	Minu	10	bells			2:11, 10:8, 4:6, 5:5, 1:2, 11:1	purple
5451	1	Repi	12	what did you select			9:10, 12:9, 6:5, 10:4, 8:3, 1:2	yellow
5452	1	Laju	9	the buttercup			9:10, 12:9, 6:5, 10:4, 8:3, 1:2	yellow
5456	2	Laju	10	I selected the spiky one			10:10, 12:8, 8:7, 6:6, 5:3, 4:1	yellow
5457	2	Repi	6	minu what did you select?			10:10, 12:8, 8:7, 6:6, 5:3, 4:1	yellow
5458	2	Minu	12	ive picked top right			10:10, 12:8, 8:7, 6:6, 5:3, 4:1	yellow
5459	2	Repi	6	can you describe the flower please			10:10, 12:8, 8:7, 6:6, 5:3, 4:1	yellow
5460	2	Minu	12	big yellow one			10:10, 12:8, 8:7, 6:6, 5:3, 4:1	yellow
5462	3	Laju	3	picking the daisy			3:11, 5:8, 6:6, 12:4, 8:3, 9:2	yellow
5465	3	Repi	12	What did you select minu			3:11, 5:8, 6:6, 12:4, 8:3, 9:2	yellow
5466	3	Minu	5	ive picked 3 flowers			3:11, 5:8, 6:6, 12:4, 8:3, 9:2	yellow
5467	3	Repi	12	is the daisy a brown center?			3:11, 5:8, 6:6, 12:4, 8:3, 9:2	yellow
5468	3	Laju	3	yes			3:11, 5:8, 6:6, 12:4, 8:3, 9:2	yellow
5471	4	Laju	4	picking the one with multiple flowers on the stem			4:11, 11:9, 9:8, 5:6, 10:5, 1:1	yellow
5473	4	Repi	11	i chose the droopy one			4:11, 11:9, 9:8, 5:6, 10:5, 1:1	yellow
5476	5	Repi	10	i chose the spiky			10:12, 6:9, 4:7, 2:6, 7:4, 3:3	yellow
5477	5	Laju	6	choosing the one with the droopy petals and green background			10:12, 6:9, 4:7, 2:6, 7:4, 3:3	yellow
5481	6	Laju	7	picked the one that looks like ayellow magnolia			7:12, 10:9, 6:8, 11:6, 3:5, 4:2	yellow
5482	6	Repi	10	i will choose spiky			7:12, 10:9, 6:8, 11:6, 3:5, 4:2	yellow
5483	6	Laju	7	with black background			7:12, 10:9, 6:8, 11:6, 3:5, 4:2	yellow
5486	7	Laju	5	with three			5:10, 9:8, 2:7, 7:6, 3:3, 11:1	yellow
5489	7	Repi	7	i will choose the black baground			5:10, 9:8, 2:7, 7:6, 3:3, 11:1	yellow
5490	7	Laju	5	the one I chose has 3 flowers			5:10, 9:8, 2:7, 7:6, 3:3, 11:1	yellow
5494	8	Repi	10	chose spiku			6:10, 10:7, 7:5, 12:4, 4:2, 5:1	yellow
5495	8	Laju	6	droopy petals with green background			6:10, 10:7, 7:5, 12:4, 4:2, 5:1	yellow
5499	9	Repi	10	took spike again			10:11, 1:8, 7:7, 2:4, 11:2, 12:1	yellow
5500	9	Laju	1	yellow petals with pink-tinged edges			10:11, 1:8, 7:7, 2:4, 11:2, 12:1	yellow
5502	10	Laju	10	spiky			10:11, 6:8, 3:7, 1:6, 12:5, 2:1	yellow
5504	10	Repi	3	will take sunflower with brown c enter			10:11, 6:8, 3:7, 1:6, 12:5, 2:1	yellow
5508	11	Repi	12	yellow rose			11:10, 12:8, 6:7, 9:6, 2:5, 10:1	yellow
5509	11	Laju	11	super droopy for me			11:10, 12:8, 6:7, 9:6, 2:5, 10:1	yellow
5513	12	Laju	8	ball shaped ones			8:11, 7:8, 10:7, 1:4, 9:2, 2:1	yellow
5514	12	Laju	8	with 4 flowers total			8:11, 7:8, 10:7, 1:4, 9:2, 2:1	yellow
5515	12	Repi	10	spike			8:11, 7:8, 10:7, 1:4, 9:2, 2:1	yellow
5518	13	Laju	12	largest one			12:11, 9:6, 7:4, 6:3, 8:2, 10:1	yellow
5519	13	Repi	9	2 flowers			12:11, 9:6, 7:4, 6:3, 8:2, 10:1	yellow
5523	14	Repi	4	group of many			4:12, 12:8, 1:6, 6:4, 8:3, 11:2	yellow
5524	14	Laju	12	many flowers one stem orange centers			4:12, 12:8, 1:6, 6:4, 8:3, 11:2	yellow
5527	14	Laju	12	okay I will pick a different one			4:12, 12:8, 1:6, 6:4, 8:3, 11:2	yellow
5528	14	Laju	12	largest one. Minu?			4:12, 12:8, 1:6, 6:4, 8:3, 11:2	yellow
5531	15	Repi	5	3 flowers			12:12, 6:9, 5:8, 3:5, 9:4, 1:2	yellow
5532	15	Laju	6	drooopy one with green background			12:12, 6:9, 5:8, 3:5, 9:4, 1:2	yellow
5535	16	Laju	3	sunflower			11:10, 9:8, 3:7, 8:6, 7:4, 5:1	yellow
5536	16	Repi	11	droopy			11:10, 9:8, 3:7, 8:6, 7:4, 5:1	yellow
5537	16	Laju	3	brown center			11:10, 9:8, 3:7, 8:6, 7:4, 5:1	yellow
5541	17	Repi	10	droopy			11:12, 9:9, 10:8, 3:7, 6:6, 8:5	yellow
5542	17	Laju	11	super droopy, green grass around			11:12, 9:9, 10:8, 3:7, 6:6, 8:5	yellow
5545	17	Repi	10	spike?			11:12, 9:9, 10:8, 3:7, 6:6, 8:5	yellow
5547	18	Laju	3	sunflower brown center			3:11, 1:8, 2:7, 11:6, 9:5, 6:3	yellow
5549	18	Repi	2	red center			3:11, 1:8, 2:7, 11:6, 9:5, 6:3	yellow
5552	19	Laju	7	magnolia looking one with rounded petals			7:11, 12:9, 3:7, 10:6, 2:5, 6:2	yellow
5554	19	Laju	7	black background			7:11, 12:9, 3:7, 10:6, 2:5, 6:2	yellow
5555	19	Repi	7	black baground all yellow			7:11, 12:9, 3:7, 10:6, 2:5, 6:2	yellow
5558	19	Repi	7	?			7:11, 12:9, 3:7, 10:6, 2:5, 6:2	yellow
5559	19	Repi	7	near the end folks, let's go			7:11, 12:9, 3:7, 10:6, 2:5, 6:2	yellow
5560	20	Laju	3	sunflower			11:12, 7:9, 3:8, 12:7, 1:6, 9:2	yellow
5562	20	Minu	11	droopy			11:12, 7:9, 3:8, 12:7, 1:6, 9:2	yellow
5564	20	Repi	7	This is looking broken. I selected			11:12, 7:9, 3:8, 12:7, 1:6, 9:2	yellow
5565	21	Repi	3	sunflower			12:12, 3:8, 11:7, 4:6, 5:5, 6:3	yellow
5567	21	Repi	3	Is the game having tech problems? The timer is still counting down			12:12, 3:8, 11:7, 4:6, 5:5, 6:3	yellow
5569	22	Repi	11	this game is broken but continuuing			11:10, 1:9, 2:7, 9:5, 4:4, 8:2	yellow
5571	23	Repi	8	4 flowers			5:11, 6:8, 8:6, 2:5, 10:2, 7:1	yellow
5572	23	Repi	8	I haven't seen any messages the past 4 turns. fyi			5:11, 6:8, 8:6, 2:5, 10:2, 7:1	yellow
5573	23	Repi	8	this seems to be the last turn so maybe the study will continue?			5:11, 6:8, 8:6, 2:5, 10:2, 7:1	yellow
5575	0	Minu	8	what did you select			11:10, 8:8, 2:7, 9:6, 4:5, 6:4	white
5576	0	Minu	8	what does the pink and white flower bar look like?			11:10, 8:8, 2:7, 9:6, 4:5, 6:4	white
5577	0	Minu	8	and the star shaped with the yellow in the middle?			11:10, 8:8, 2:7, 9:6, 4:5, 6:4	white
5578	0	Laju	9	the 3rd most valued flower			11:10, 8:8, 2:7, 9:6, 4:5, 6:4	white
5579	0	Repi	11	the best one for me is the one with the four little tube like flowers			11:10, 8:8, 2:7, 9:6, 4:5, 6:4	white
5580	0	Minu	8	me too repi			11:10, 8:8, 2:7, 9:6, 4:5, 6:4	white
5581	0	Minu	8	repi you choose the tubes			11:10, 8:8, 2:7, 9:6, 4:5, 6:4	white
5582	0	Repi	11	okay			11:10, 8:8, 2:7, 9:6, 4:5, 6:4	white
5584	0	Minu	8	laju what does your flower look like			11:10, 8:8, 2:7, 9:6, 4:5, 6:4	white
5585	0	Laju	9	it has 6 petals			11:10, 8:8, 2:7, 9:6, 4:5, 6:4	white
5586	0	Minu	8	does it have a yellow ball in the middle			11:10, 8:8, 2:7, 9:6, 4:5, 6:4	white
5587	0	Laju	9	in a star shape			11:10, 8:8, 2:7, 9:6, 4:5, 6:4	white
5588	0	Laju	9	yes			11:10, 8:8, 2:7, 9:6, 4:5, 6:4	white
5589	0	Minu	8	how does the pink and white flower bar look			11:10, 8:8, 2:7, 9:6, 4:5, 6:4	white
5590	0	Laju	9	its the one that is the most valued			11:10, 8:8, 2:7, 9:6, 4:5, 6:4	white
5592	1	Minu	11	the best for me look like the 2 flowers and the one with white petals and red in the middle			11:10, 2:9, 7:7, 6:5, 12:4, 1:2	white
5593	1	Minu	11	what about you guys			11:10, 2:9, 7:7, 6:5, 12:4, 1:2	white
5594	1	Repi	7	the tube ones are highest for me again			11:10, 2:9, 7:7, 6:5, 12:4, 1:2	white
5595	1	Repi	7	and second highest is the white with red in the middle			11:10, 2:9, 7:7, 6:5, 12:4, 1:2	white
5596	1	Minu	11	the white with red in the middle is less than the picture with two flowers for me			11:10, 2:9, 7:7, 6:5, 12:4, 1:2	white
5597	1	Laju	2	The tubes are the highest for me			11:10, 2:9, 7:7, 6:5, 12:4, 1:2	white
5598	1	Repi	7	i'll pick the one with red in the middle			11:10, 2:9, 7:7, 6:5, 12:4, 1:2	white
5599	1	Minu	11	laju since you have the least, you should get the highest this time right?			11:10, 2:9, 7:7, 6:5, 12:4, 1:2	white
5600	1	Minu	11	ill pick the tubes			11:10, 2:9, 7:7, 6:5, 12:4, 1:2	white
5601	1	Minu	11	and laju you can pick with the two flowers			11:10, 2:9, 7:7, 6:5, 12:4, 1:2	white
5602	1	Minu	11	or whatever you want to do!			11:10, 2:9, 7:7, 6:5, 12:4, 1:2	white
5603	1	Laju	2	ok			11:10, 2:9, 7:7, 6:5, 12:4, 1:2	white
5604	1	Minu	11	just let me know			11:10, 2:9, 7:7, 6:5, 12:4, 1:2	white
5607	1	Minu	11	which did you pick repi			11:10, 2:9, 7:7, 6:5, 12:4, 1:2	white
5608	1	Repi	7	the one with red in the middle			11:10, 2:9, 7:7, 6:5, 12:4, 1:2	white
5609	1	Minu	11	adn what about you laju			11:10, 2:9, 7:7, 6:5, 12:4, 1:2	white
5611	2	Minu	5	the highest for me has the green middles			5:10, 12:8, 10:6, 9:4, 3:3, 8:1	white
5612	2	Repi	10	they're all pretty low for me, but the highest is the one that's sideways and kind of fluted?			5:10, 12:8, 10:6, 9:4, 3:3, 8:1	white
5613	2	Repi	10	sorry i'm not sure how to describe it			5:10, 12:8, 10:6, 9:4, 3:3, 8:1	white
5614	2	Laju	12	It's the same for me. The second most for me is the very small white flower			5:10, 12:8, 10:6, 9:4, 3:3, 8:1	white
5615	2	Minu	5	thats the small white flower with 4 petals is pretty high			5:10, 12:8, 10:6, 9:4, 3:3, 8:1	white
5616	2	Minu	5	what are you guys going to choose			5:10, 12:8, 10:6, 9:4, 3:3, 8:1	white
5617	2	Laju	12	I'll choose the small flower			5:10, 12:8, 10:6, 9:4, 3:3, 8:1	white
5618	2	Repi	10	i can choose the fluted one			5:10, 12:8, 10:6, 9:4, 3:3, 8:1	white
5619	2	Minu	5	okay			5:10, 12:8, 10:6, 9:4, 3:3, 8:1	white
5623	3	Repi	6	the white one with the yellow ball is highest for me			2:10, 6:9, 1:8, 12:7, 11:5, 10:2	white
5624	3	Minu	2	the two flowers are pretty high for me, and the purple one			2:10, 6:9, 1:8, 12:7, 11:5, 10:2	white
5625	3	Laju	1	the highest for me is the two flowers			2:10, 6:9, 1:8, 12:7, 11:5, 10:2	white
5626	3	Minu	2	just let me know what you choose and ill choose somethig different!			2:10, 6:9, 1:8, 12:7, 11:5, 10:2	white
5627	3	Laju	1	I'll choose the purple one.			2:10, 6:9, 1:8, 12:7, 11:5, 10:2	white
5629	3	Repi	6	i'll choose the one with the yellow ball			2:10, 6:9, 1:8, 12:7, 11:5, 10:2	white
5632	4	Laju	1	the purple one is the most for me			12:11, 1:7, 10:6, 9:4, 8:3, 6:1	white
5633	4	Repi	12	the tiny one is the highest for me			12:11, 1:7, 10:6, 9:4, 8:3, 6:1	white
5634	4	Minu	10	the 3 petals is high for me, the purple is in teh middle, and the rest are really low			12:11, 1:7, 10:6, 9:4, 8:3, 6:1	white
5635	4	Laju	1	they're all not that high for me			12:11, 1:7, 10:6, 9:4, 8:3, 6:1	white
5636	4	Minu	10	the smallest flower is prob the highest			12:11, 1:7, 10:6, 9:4, 8:3, 6:1	white
5637	4	Laju	1	i'll choose the purple one again			12:11, 1:7, 10:6, 9:4, 8:3, 6:1	white
5638	4	Minu	10	one of you should take that			12:11, 1:7, 10:6, 9:4, 8:3, 6:1	white
5639	4	Repi	12	the tiny one is almost full and the fluted one is a little less than half full			12:11, 1:7, 10:6, 9:4, 8:3, 6:1	white
5640	4	Minu	10	ill choose the fluted!			12:11, 1:7, 10:6, 9:4, 8:3, 6:1	white
5644	5	Minu	5	the green middle and the 6 petal with yellow middle are both at about half			2:11, 7:8, 5:7, 9:6, 10:5, 11:2	white
5645	5	Laju	2	the 2 flowers are the highest for me			2:11, 7:8, 5:7, 9:6, 10:5, 11:2	white
5646	5	Repi	7	the two flowers are highest for me			2:11, 7:8, 5:7, 9:6, 10:5, 11:2	white
5647	5	Minu	5	laju you should pick those			2:11, 7:8, 5:7, 9:6, 10:5, 11:2	white
5648	5	Repi	7	and the red middle and green middle are about half full			2:11, 7:8, 5:7, 9:6, 10:5, 11:2	white
5649	5	Minu	5	ill take the green middle			2:11, 7:8, 5:7, 9:6, 10:5, 11:2	white
5650	5	Laju	2	ok, ill choose the 2 flowers			2:11, 7:8, 5:7, 9:6, 10:5, 11:2	white
5653	5	Repi	7	okay i'll take red middle			2:11, 7:8, 5:7, 9:6, 10:5, 11:2	white
5655	6	Minu	8	the ones on the vine are the  highest			8:11, 3:9, 1:7, 5:5, 2:4, 9:3	white
5656	6	Laju	3	the highest for me is the white and pink flower			8:11, 3:9, 1:7, 5:5, 2:4, 9:3	white
5657	6	Minu	8	the purple is close			8:11, 3:9, 1:7, 5:5, 2:4, 9:3	white
5658	6	Repi	1	the one with a bunch of little pink things is highest for me			8:11, 3:9, 1:7, 5:5, 2:4, 9:3	white
5659	6	Minu	8	what does the bar look like			8:11, 3:9, 1:7, 5:5, 2:4, 9:3	white
5660	6	Repi	1	it's almost full			8:11, 3:9, 1:7, 5:5, 2:4, 9:3	white
5661	6	Repi	1	and the vine is a little over half			8:11, 3:9, 1:7, 5:5, 2:4, 9:3	white
5662	6	Minu	8	ok! so the pink, the vines, and the pruple are all pretty high			8:11, 3:9, 1:7, 5:5, 2:4, 9:3	white
5663	6	Minu	8	ill take the vines or the purple			8:11, 3:9, 1:7, 5:5, 2:4, 9:3	white
5664	6	Minu	8	whatever you guys dont want			8:11, 3:9, 1:7, 5:5, 2:4, 9:3	white
5665	6	Laju	3	i'll pick the vines			8:11, 3:9, 1:7, 5:5, 2:4, 9:3	white
5667	6	Repi	1	i'll select purple			8:11, 3:9, 1:7, 5:5, 2:4, 9:3	white
5670	7	Minu	3	the green middle one is very full			5:11, 11:8, 3:6, 9:5, 4:2, 1:1	white
5671	7	Minu	3	the vines are about half			5:11, 11:8, 3:6, 9:5, 4:2, 1:1	white
5672	7	Minu	3	everything else is really low			5:11, 11:8, 3:6, 9:5, 4:2, 1:1	white
5673	7	Laju	11	The four sideways flowers are a little more than halfway			5:11, 11:8, 3:6, 9:5, 4:2, 1:1	white
5674	7	Repi	5	the green middle is fullest for me too			5:11, 11:8, 3:6, 9:5, 4:2, 1:1	white
5675	7	Repi	5	sideways are second highest			5:11, 11:8, 3:6, 9:5, 4:2, 1:1	white
5676	7	Minu	3	you two should choose the highest *the green middle or the sideways )			5:11, 11:8, 3:6, 9:5, 4:2, 1:1	white
5677	7	Minu	3	ill take the vines			5:11, 11:8, 3:6, 9:5, 4:2, 1:1	white
5679	7	Laju	11	I'll choose the sideways			5:11, 11:8, 3:6, 9:5, 4:2, 1:1	white
5681	7	Repi	5	okay			5:11, 11:8, 3:6, 9:5, 4:2, 1:1	white
5683	8	Minu	7	green middle is same as last time. very high			5:10, 7:9, 6:4, 9:3, 3:2, 1:1	white
5684	8	Repi	6	green middle and red middle are both high			5:10, 7:9, 6:4, 9:3, 3:2, 1:1	white
5685	8	Repi	6	green is a little bit higher			5:10, 7:9, 6:4, 9:3, 3:2, 1:1	white
5686	8	Laju	5	the red in the middle one is fairly close to full			5:10, 7:9, 6:4, 9:3, 3:2, 1:1	white
5687	8	Minu	7	anything else close to full?			5:10, 7:9, 6:4, 9:3, 3:2, 1:1	white
5688	8	Repi	6	no, the other two i have are low			5:10, 7:9, 6:4, 9:3, 3:2, 1:1	white
5689	8	Minu	7	all mine are low except green middle			5:10, 7:9, 6:4, 9:3, 3:2, 1:1	white
5690	8	Repi	6	i think green middle is highest so Laju you should choose that one			5:10, 7:9, 6:4, 9:3, 3:2, 1:1	white
5691	8	Laju	5	same here, most of it is low			5:10, 7:9, 6:4, 9:3, 3:2, 1:1	white
5692	8	Minu	7	what about the yellow ball or the red middle?			5:10, 7:9, 6:4, 9:3, 3:2, 1:1	white
5693	8	Repi	6	red middle is second highest for me, it's just a little less than green middle			5:10, 7:9, 6:4, 9:3, 3:2, 1:1	white
5694	8	Minu	7	yes laju choose the green middle			5:10, 7:9, 6:4, 9:3, 3:2, 1:1	white
5695	8	Laju	5	I'll choose the green middle			5:10, 7:9, 6:4, 9:3, 3:2, 1:1	white
5697	8	Repi	6	yellow ball is second lowest, i'll pick it			5:10, 7:9, 6:4, 9:3, 3:2, 1:1	white
5699	8	Minu	7	okay!			5:10, 7:9, 6:4, 9:3, 3:2, 1:1	white
5701	9	Minu	10	6 petals is highest for me			9:10, 10:7, 4:6, 2:5, 1:3, 6:2	white
5702	9	Repi	9	sideways is highest for me, it looks half full			9:10, 10:7, 4:6, 2:5, 1:3, 6:2	white
5703	9	Laju	4	the six petal flower is the highest for me			9:10, 10:7, 4:6, 2:5, 1:3, 6:2	white
5704	9	Minu	10	3 flowers with yellow middle is about halfway			9:10, 10:7, 4:6, 2:5, 1:3, 6:2	white
5705	9	Minu	10	so sideways and the 3 flowers are about the same			9:10, 10:7, 4:6, 2:5, 1:3, 6:2	white
5706	9	Laju	4	I'll pick the 3 flowers			9:10, 10:7, 4:6, 2:5, 1:3, 6:2	white
5707	9	Minu	10	and 6 petals is the highest			9:10, 10:7, 4:6, 2:5, 1:3, 6:2	white
5709	9	Minu	10	ill take the sideways			9:10, 10:7, 4:6, 2:5, 1:3, 6:2	white
5712	10	Minu	11	6 petals is highest again			9:10, 5:9, 2:7, 11:5, 4:3, 10:2	white
5713	10	Repi	9	six petals is highest for me			9:10, 5:9, 2:7, 11:5, 4:3, 10:2	white
5714	10	Minu	11	tubes are a little les than half			9:10, 5:9, 2:7, 11:5, 4:3, 10:2	white
5715	10	Laju	5	the flower with green in the middle is the highest for me			9:10, 5:9, 2:7, 11:5, 4:3, 10:2	white
5716	10	Repi	9	and green middle is pretty high too			9:10, 5:9, 2:7, 11:5, 4:3, 10:2	white
5717	10	Minu	11	you two take those and ill take the tubes			9:10, 5:9, 2:7, 11:5, 4:3, 10:2	white
5719	10	Repi	9	which one are you selecting Laju			9:10, 5:9, 2:7, 11:5, 4:3, 10:2	white
5720	10	Laju	5	I'll take the green middle			9:10, 5:9, 2:7, 11:5, 4:3, 10:2	white
5723	11	Minu	8	pink is almost completely full			8:12, 5:8, 4:7, 3:6, 6:4, 7:1	white
5724	11	Laju	5	The pink and white flower is nearly full			8:12, 5:8, 4:7, 3:6, 6:4, 7:1	white
5725	11	Minu	8	green middle is high too			8:12, 5:8, 4:7, 3:6, 6:4, 7:1	white
5726	11	Repi	4	green middle is a little over half and the three with yellow in the middle is half			8:12, 5:8, 4:7, 3:6, 6:4, 7:1	white
5727	11	Laju	5	the 3 flowers are halfway			8:12, 5:8, 4:7, 3:6, 6:4, 7:1	white
5728	11	Minu	8	vines are about halfway			8:12, 5:8, 4:7, 3:6, 6:4, 7:1	white
5729	11	Repi	4	i'll take the ones with the yellow in the middle			8:12, 5:8, 4:7, 3:6, 6:4, 7:1	white
